Valor do sinal,Temperatura,Umidade,Hora
0.08203125,25.8°C,72%,23:52:28
0.080078125,25.8°C,72%,23:52:44
-0.216796875,25.8°C,72%,23:53:02
-0.20703125,25.8°C,72%,23:53:19
0.0859375,25.8°C,72%,23:53:35
0.056640625,25.8°C,72%,23:53:52
-0.216796875,25.8°C,72%,23:54:08
0.072265625,25.8°C,72%,23:54:25
0.080078125,25.8°C,72%,23:54:41
-0.212890625,25.8°C,72%,23:54:58
-0.2109375,25.8°C,72%,23:55:15
0.080078125,25.8°C,72%,23:55:31
0.07421875,25.8°C,72%,23:55:47
-0.228515625,25.8°C,72%,23:56:03
-0.1796875,25.8°C,71%,23:56:20
0.080078125,25.8°C,71%,23:56:37
0.037109375,25.8°C,71%,23:56:53
-0.21484375,25.8°C,71%,23:57:10
-0.12890625,25.8°C,71%,23:57:27
0.0859375,25.8°C,71%,23:57:44
-0.025390625,25.8°C,71%,23:58:01
-0.216796875,25.8°C,71%,23:58:17
-0.064453125,25.8°C,71%,23:58:34
0.08203125,25.8°C,71%,23:58:51
-0.212890625,25.8°C,71%,23:59:08
-0.212890625,25.8°C,71%,23:59:24
0.080078125,25.8°C,71%,23:59:40
0.06640625,25.8°C,71%,23:59:56
-0.228515625,25.8°C,71%,00:00:13
-0.16796875,25.8°C,71%,00:00:29
0.080078125,25.8°C,71%,00:00:46
0.025390625,25.8°C,71%,00:01:03
-0.224609375,25.8°C,71%,00:01:19
-0.115234375,25.8°C,71%,00:01:36
0.080078125,25.8°C,71%,00:01:52
-0.041015625,25.8°C,71%,00:02:09
-0.212890625,25.8°C,71%,00:02:25
-0.0546875,25.8°C,71%,00:02:41
0.083984375,25.8°C,71%,00:02:57
0.078125,25.8°C,71%,00:03:13
-0.171875,25.8°C,71%,00:03:29
-0.228515625,25.8°C,71%,00:03:46
0.07421875,25.8°C,71%,00:04:02
0.078125,25.8°C,71%,00:04:18
-0.212890625,25.8°C,71%,00:04:34
-0.212890625,25.8°C,71%,00:04:50
0.076171875,25.8°C,71%,00:05:06
0.07421875,25.8°C,71%,00:05:22
-0.2265625,25.8°C,71%,00:05:39
-0.181640625,25.8°C,71%,00:05:55
0.08203125,25.8°C,71%,00:06:12
0.037109375,25.8°C,71%,00:06:28
-0.21875,25.8°C,71%,00:06:44
-0.12890625,25.8°C,71%,00:07:04
0.0859375,25.8°C,71%,00:07:20
-0.216796875,25.8°C,71%,00:07:36
-0.20703125,25.8°C,71%,00:07:52
0.0859375,25.8°C,71%,00:08:10
