Valor do sinal,Temperatura,Umidade,Hora
-0.2265625,25.1°C,67%,21:48:42
-0.228515625,25.1°C,67%,21:48:58
0.080078125,25.1°C,67%,21:49:14
0.046875,25.1°C,67%,21:49:30
-0.232421875,25.1°C,67%,21:49:46
-0.18359375,25.1°C,67%,21:50:02
0.060546875,25.1°C,67%,21:50:18
-0.017578125,25.1°C,67%,21:50:34
-0.251953125,25.1°C,67%,21:50:50
-0.11328125,25.1°C,67%,21:51:06
0.0546875,25.1°C,67%,21:51:22
-0.078125,25.1°C,67%,21:51:38
-0.23828125,25.1°C,67%,21:51:54
-0.05859375,25.1°C,67%,21:52:10
0.072265625,25.1°C,67%,21:52:26
-0.15234375,25.1°C,67%,21:52:42
-0.228515625,25.1°C,67%,21:52:58
0.00390625,25.1°C,67%,21:53:14
0.06640625,25.1°C,67%,21:53:30
-0.203125,25.1°C,67%,21:53:46
-0.240234375,25.1°C,67%,21:54:03
0.064453125,25.1°C,67%,21:54:19
0.05078125,25.1°C,67%,21:54:35
-0.232421875,25.1°C,67%,21:54:51
-0.240234375,25.1°C,67%,21:55:07
0.0390625,25.1°C,67%,21:55:23
0.037109375,25.1°C,67%,21:55:39
-0.244140625,25.1°C,67%,21:55:55
-0.189453125,25.1°C,67%,21:56:11
0.060546875,25.1°C,67%,21:56:27
0.0078125,25.1°C,67%,21:56:43
-0.24609375,25.1°C,67%,21:56:59
-0.126953125,25.1°C,67%,21:57:15
0.068359375,25.1°C,67%,21:57:32
-0.064453125,25.1°C,67%,21:57:48
-0.220703125,25.1°C,67%,21:58:04
-0.078125,25.1°C,67%,21:58:20
0.064453125,25.1°C,67%,21:58:36
-0.216796875,25.1°C,67%,21:58:52
-0.12109375,25.1°C,67%,21:59:08
0.08203125,25.1°C,67%,21:59:24
-0.021484375,25.1°C,67%,21:59:40
-0.203125,25.1°C,67%,21:59:56
-0.041015625,25.1°C,67%,22:00:13
0.09765625,25.1°C,67%,22:00:29
-0.080078125,25.1°C,67%,22:00:45
-0.22265625,25.1°C,67%,22:01:01
0.009765625,25.1°C,67%,22:01:17
0.056640625,25.1°C,67%,22:01:33
-0.177734375,25.1°C,67%,22:01:49
-0.2421875,25.1°C,67%,22:02:05
0.046875,25.1°C,67%,22:02:21
0.076171875,25.1°C,67%,22:02:37
-0.236328125,25.1°C,67%,22:02:54
-0.236328125,25.1°C,67%,22:03:10
0.052734375,25.1°C,67%,22:03:25
0.0546875,25.1°C,67%,22:03:42
-0.259765625,25.1°C,67%,22:03:58
-0.228515625,25.1°C,67%,22:04:14
0.056640625,25.1°C,67%,22:04:30
0.001953125,25.1°C,67%,22:04:46
-0.240234375,25.1°C,67%,22:05:02
-0.1796875,25.1°C,67%,22:05:18
0.0703125,25.1°C,67%,22:05:34
-0.0546875,25.1°C,67%,22:05:50
-0.2421875,25.1°C,67%,22:06:06
-0.095703125,25.1°C,67%,22:06:22
0.056640625,25.1°C,67%,22:06:38
-0.09375,25.1°C,67%,22:06:54
-0.24609375,25.1°C,67%,22:07:10
-0.130859375,25.1°C,67%,22:07:26
-0.2265625,25.1°C,67%,22:07:42
-0.001953125,25.1°C,67%,22:07:58
0.056640625,25.1°C,67%,22:08:14
-0.208984375,25.1°C,67%,22:08:30
-0.25390625,25.1°C,67%,22:08:46
0.052734375,25.1°C,67%,22:09:02
0.052734375,25.1°C,67%,22:09:18
-0.234375,25.1°C,67%,22:09:34
-0.23828125,25.1°C,67%,22:09:50
0.06640625,25.1°C,67%,22:10:06
0.05859375,25.2°C,67%,22:10:22
-0.24609375,25.2°C,67%,22:10:38
-0.189453125,25.2°C,67%,22:10:54
0.05859375,25.2°C,67%,22:11:10
0.01171875,25.2°C,67%,22:11:26
-0.21484375,25.2°C,67%,22:11:43
0.07421875,25.2°C,67%,22:11:59
0.076171875,25.2°C,67%,22:12:15
-0.24609375,25.2°C,67%,22:12:31
-0.2109375,25.2°C,67%,22:12:47
0.060546875,25.2°C,67%,22:13:03
0.01171875,25.2°C,67%,22:13:19
-0.23046875,25.2°C,67%,22:13:35
-0.1640625,25.2°C,67%,22:13:51
0.076171875,25.2°C,67%,22:14:07
-0.05078125,25.2°C,67%,22:14:23
-0.23046875,25.2°C,67%,22:14:39
-0.0859375,25.2°C,67%,22:14:56
0.064453125,25.2°C,67%,22:15:12
-0.09375,25.2°C,67%,22:15:28
-0.24609375,25.2°C,67%,22:15:44
-0.005859375,25.2°C,67%,22:16:00
0.078125,25.2°C,67%,22:16:16
-0.15234375,25.2°C,67%,22:16:32
-0.228515625,25.2°C,67%,22:16:48
0.025390625,25.2°C,67%,22:17:04
0.0703125,25.2°C,67%,22:17:20
-0.23046875,25.2°C,67%,22:17:36
-0.228515625,25.2°C,67%,22:17:52
0.0625,25.2°C,67%,22:18:08
0.068359375,25.2°C,67%,22:18:24
-0.236328125,25.2°C,67%,22:18:40
-0.224609375,25.2°C,67%,22:18:56
0.07421875,25.2°C,67%,22:19:12
0.03125,25.2°C,67%,22:19:28
-0.220703125,25.2°C,67%,22:19:44
-0.16015625,25.2°C,67%,22:20:01
0.08203125,25.2°C,67%,22:20:17
-0.00390625,25.2°C,67%,22:20:33
-0.232421875,25.2°C,67%,22:20:49
-0.0859375,25.2°C,67%,22:21:05
0.060546875,25.2°C,67%,22:21:22
-0.08984375,25.2°C,67%,22:21:38
-0.251953125,25.2°C,67%,22:21:54
-0.041015625,25.2°C,67%,22:22:10
0.060546875,25.2°C,67%,22:22:26
-0.173828125,25.2°C,67%,22:22:42
-0.232421875,25.2°C,67%,22:22:58
0.009765625,25.2°C,67%,22:23:14
0.072265625,25.2°C,67%,22:23:30
-0.2265625,25.2°C,67%,22:23:47
-0.236328125,25.2°C,67%,22:24:03
0.060546875,25.2°C,67%,22:24:19
0.05859375,25.2°C,67%,22:24:35
-0.23046875,25.2°C,67%,22:24:51
-0.228515625,25.2°C,67%,22:25:07
0.078125,25.2°C,67%,22:25:23
0.037109375,25.2°C,67%,22:25:39
-0.236328125,25.2°C,67%,22:25:56
-0.1875,25.2°C,67%,22:26:12
0.05859375,25.2°C,67%,22:26:28
-0.009765625,25.2°C,67%,22:26:44
-0.248046875,25.2°C,67%,22:27:00
-0.107421875,25.2°C,67%,22:27:16
0.0625,25.2°C,67%,22:27:32
-0.072265625,25.2°C,67%,22:27:48
-0.232421875,25.2°C,67%,22:28:04
-0.056640625,25.2°C,67%,22:28:20
0.07421875,25.2°C,67%,22:28:36
-0.140625,25.2°C,67%,22:28:53
-0.216796875,25.2°C,67%,22:29:09
0.0234375,25.2°C,67%,22:29:25
0.078125,25.2°C,67%,22:29:41
-0.189453125,25.2°C,67%,22:29:57
-0.240234375,25.2°C,67%,22:30:13
0.060546875,25.2°C,67%,22:30:29
0.052734375,25.2°C,67%,22:30:46
-0.228515625,25.2°C,67%,22:31:02
-0.23828125,25.2°C,67%,22:31:18
0.0703125,25.2°C,67%,22:31:34
0.078125,25.2°C,67%,22:31:50
-0.216796875,25.2°C,67%,22:32:06
-0.189453125,25.2°C,67%,22:32:22
0.060546875,25.2°C,67%,22:32:39
-0.0234375,25.2°C,67%,22:32:55
-0.251953125,25.2°C,67%,22:33:11
-0.10546875,25.2°C,67%,22:33:27
0.07421875,25.2°C,67%,22:33:43
-0.037109375,25.2°C,67%,22:33:59
-0.203125,25.2°C,67%,22:34:15
-0.02734375,25.2°C,67%,22:34:31
0.0859375,25.2°C,67%,22:34:47
-0.1171875,25.2°C,67%,22:35:03
-0.21875,25.2°C,67%,22:35:20
0.029296875,25.2°C,67%,22:35:36
0.083984375,25.2°C,67%,22:35:52
-0.166015625,25.2°C,67%,22:36:08
-0.228515625,25.2°C,67%,22:36:24
0.07421875,25.2°C,67%,22:36:40
0.05078125,25.2°C,67%,22:36:56
-0.20703125,25.2°C,67%,22:37:13
-0.005859375,25.2°C,67%,22:37:29
0.056640625,25.2°C,67%,22:37:45
-0.171875,25.2°C,67%,22:38:01
-0.240234375,25.2°C,67%,22:38:18
0.052734375,25.2°C,67%,22:38:34
0.07421875,25.2°C,67%,22:38:50
-0.234375,25.2°C,67%,22:39:06
-0.23046875,25.2°C,67%,22:39:22
0.052734375,25.2°C,67%,22:39:38
0.064453125,25.2°C,67%,22:39:54
-0.248046875,25.2°C,67%,22:40:11
-0.21875,25.2°C,67%,22:40:26
0.060546875,25.2°C,67%,22:40:43
0.01171875,25.2°C,67%,22:40:59
-0.232421875,25.2°C,67%,22:41:15
-0.169921875,25.2°C,67%,22:41:31
0.056640625,25.2°C,67%,22:41:47
-0.23828125,25.2°C,67%,22:42:04
-0.23046875,25.2°C,67%,22:42:20
0.072265625,25.2°C,67%,22:42:36
0.033203125,25.2°C,67%,22:42:52
-0.21875,25.2°C,67%,22:43:09
-0.17578125,25.2°C,67%,22:43:25
0.064453125,25.2°C,67%,22:43:41
-0.03125,25.2°C,67%,22:43:57
-0.25,25.2°C,67%,22:44:13
-0.099609375,25.2°C,67%,22:44:29
0.056640625,25.2°C,67%,22:44:45
-0.08203125,25.2°C,67%,22:45:01
-0.244140625,25.2°C,67%,22:45:17
-0.04296875,25.2°C,67%,22:45:33
0.06640625,25.2°C,67%,22:45:49
-0.171875,25.2°C,67%,22:46:06
-0.23046875,25.2°C,67%,22:46:22
0.01171875,25.2°C,67%,22:46:38
0.07421875,25.2°C,67%,22:46:54
-0.21484375,25.2°C,67%,22:47:10
-0.234375,25.2°C,67%,22:47:26
0.072265625,25.2°C,67%,22:47:42
0.060546875,25.2°C,67%,22:47:58
-0.23046875,25.2°C,67%,22:48:15
-0.240234375,25.2°C,67%,22:48:31
0.064453125,25.2°C,67%,22:48:47
0.021484375,25.2°C,67%,22:49:03
-0.2421875,25.2°C,67%,22:49:19
-0.18359375,25.2°C,67%,22:49:36
0.056640625,25.2°C,67%,22:49:52
-0.001953125,25.2°C,67%,22:50:08
-0.228515625,25.2°C,67%,22:50:24
0.078125,25.2°C,67%,22:50:40
0.0234375,25.2°C,67%,22:50:56
-0.23046875,25.2°C,67%,22:51:12
-0.1484375,25.2°C,67%,22:51:28
0.0390625,25.2°C,67%,22:51:44
0.02734375,25.2°C,67%,22:52:01
-0.234375,25.2°C,67%,22:52:17
-0.12109375,25.2°C,67%,22:52:33
0.068359375,25.2°C,67%,22:52:49
-0.076171875,25.2°C,67%,22:53:05
-0.2265625,25.2°C,67%,22:53:22
-0.08203125,25.2°C,67%,22:53:38
0.072265625,25.2°C,67%,22:53:54
-0.13671875,25.2°C,67%,22:54:10
-0.234375,25.2°C,67%,22:54:28
0.00390625,25.2°C,67%,22:54:44
0.05859375,25.2°C,67%,22:55:00
-0.177734375,25.2°C,67%,22:55:16
-0.24609375,25.2°C,67%,22:55:32
0.056640625,25.2°C,67%,22:55:48
0.06640625,25.2°C,67%,22:56:04
-0.23046875,25.2°C,67%,22:56:20
-0.2265625,25.2°C,67%,22:56:37
0.064453125,25.2°C,67%,22:56:53
0.06640625,25.2°C,67%,22:57:09
-0.25,25.2°C,67%,22:57:25
-0.203125,25.2°C,67%,22:57:41
0.060546875,25.2°C,67%,22:57:57
0.015625,25.2°C,67%,22:58:13
-0.232421875,25.2°C,67%,22:58:30
-0.1484375,25.2°C,67%,22:58:45
0.07421875,25.2°C,67%,22:59:02
-0.056640625,25.2°C,67%,22:59:18
-0.2265625,25.2°C,67%,22:59:34
-0.08203125,25.2°C,67%,22:59:50
0.0703125,25.2°C,67%,23:00:06
-0.09375,25.2°C,67%,23:00:22
-0.23046875,25.2°C,67%,23:00:39
0.009765625,25.2°C,67%,23:00:55
0.076171875,25.2°C,67%,23:01:10
-0.162109375,25.2°C,67%,23:01:26
-0.2421875,25.2°C,67%,23:01:42
0.037109375,25.2°C,67%,23:01:58
0.064453125,25.2°C,67%,23:02:14
-0.23828125,25.2°C,67%,23:02:30
-0.228515625,25.2°C,67%,23:02:46
0.060546875,25.2°C,67%,23:03:02
0.068359375,25.2°C,67%,23:03:18
-0.24609375,25.2°C,67%,23:03:35
-0.21484375,25.2°C,67%,23:03:51
0.0703125,25.2°C,67%,23:04:07
0.025390625,25.2°C,67%,23:04:23
-0.224609375,25.2°C,67%,23:04:39
-0.15625,25.2°C,67%,23:04:55
0.080078125,25.2°C,67%,23:05:11
-0.025390625,25.2°C,67%,23:05:27
-0.2265625,25.2°C,67%,23:05:43
-0.08984375,25.2°C,67%,23:05:59
0.056640625,25.2°C,67%,23:06:15
-0.091796875,25.2°C,67%,23:06:32
-0.25,25.2°C,67%,23:06:48
-0.025390625,25.2°C,67%,23:07:04
0.064453125,25.2°C,67%,23:07:20
-0.1640625,25.2°C,67%,23:07:36
-0.228515625,25.2°C,67%,23:07:52
0.0234375,25.2°C,67%,23:08:08
0.076171875,25.2°C,67%,23:08:24
-0.224609375,25.2°C,67%,23:08:40
-0.2265625,25.2°C,67%,23:08:56
0.0703125,25.2°C,67%,23:09:12
0.07421875,25.2°C,67%,23:09:29
-0.220703125,25.2°C,67%,23:09:45
-0.22265625,25.2°C,67%,23:10:01
0.076171875,25.1°C,64%,23:10:17
0.03125,25.1°C,64%,23:10:33
-0.228515625,25.1°C,64%,23:10:49
-0.17578125,25.1°C,64%,23:11:05
0.068359375,25.1°C,64%,23:11:21
-0.01953125,25.1°C,64%,23:11:37
-0.244140625,25.1°C,64%,23:11:53
-0.1015625,25.1°C,64%,23:12:09
0.056640625,25.1°C,64%,23:12:25
-0.080078125,25.1°C,64%,23:12:41
-0.2421875,25.1°C,64%,23:12:58
-0.046875,25.1°C,64%,23:13:14
0.0703125,25.1°C,64%,23:13:30
-0.158203125,25.1°C,64%,23:13:46
-0.2265625,25.1°C,64%,23:14:02
0.005859375,25.1°C,64%,23:14:18
0.072265625,25.1°C,64%,23:14:34
-0.216796875,25.1°C,64%,23:14:50
-0.2421875,25.1°C,64%,23:15:06
0.0625,25.1°C,64%,23:15:22
0.0546875,25.1°C,64%,23:15:38
-0.228515625,25.1°C,64%,23:15:54
-0.244140625,25.1°C,64%,23:16:10
0.072265625,25.1°C,64%,23:16:26
0.037109375,25.1°C,64%,23:16:42
-0.240234375,25.1°C,64%,23:16:58
-0.1875,25.1°C,64%,23:17:15
0.052734375,25.1°C,64%,23:17:31
-0.009765625,25.1°C,64%,23:17:47
-0.251953125,25.1°C,64%,23:18:03
-0.1171875,25.1°C,64%,23:18:19
0.056640625,25.1°C,64%,23:18:35
-0.083984375,25.1°C,64%,23:18:51
-0.236328125,25.1°C,64%,23:19:07
-0.07421875,25.1°C,64%,23:19:23
0.068359375,25.1°C,64%,23:19:40
-0.15625,25.1°C,64%,23:19:56
-0.234375,25.1°C,64%,23:20:12
-0.236328125,25.1°C,64%,23:20:28
0.076171875,25.1°C,64%,23:20:44
0.052734375,25.1°C,64%,23:21:00
-0.234375,25.1°C,64%,23:21:16
-0.1796875,25.1°C,64%,23:21:32
0.064453125,25.1°C,64%,23:21:48
0.013671875,25.1°C,64%,23:22:05
-0.240234375,25.1°C,64%,23:22:21
-0.11328125,25.1°C,64%,23:22:37
0.0703125,25.1°C,64%,23:22:53
-0.064453125,25.1°C,64%,23:23:09
-0.224609375,25.1°C,64%,23:23:25
-0.0703125,25.1°C,64%,23:23:41
0.078125,25.1°C,64%,23:23:58
-0.1328125,25.1°C,64%,23:24:14
-0.23046875,25.1°C,64%,23:24:30
0.00390625,25.1°C,64%,23:24:46
0.0625,25.1°C,64%,23:25:02
-0.1796875,25.1°C,64%,23:25:18
-0.248046875,25.1°C,64%,23:25:34
0.05859375,25.1°C,64%,23:25:50
0.064453125,25.1°C,64%,23:26:06
-0.228515625,25.1°C,64%,23:26:22
-0.23046875,25.1°C,64%,23:26:38
0.064453125,25.1°C,64%,23:26:54
0.064453125,25.1°C,64%,23:27:10
-0.248046875,25.1°C,64%,23:27:26
-0.193359375,25.1°C,64%,23:27:42
0.0625,25.1°C,64%,23:27:58
0.015625,25.1°C,64%,23:28:14
-0.236328125,25.1°C,64%,23:28:30
-0.150390625,25.1°C,64%,23:28:46
0.07421875,25.1°C,64%,23:29:03
-0.0625,25.1°C,64%,23:29:19
-0.2265625,25.1°C,64%,23:29:35
-0.0859375,25.1°C,64%,23:29:51
0.068359375,25.1°C,64%,23:30:07
-0.111328125,25.1°C,64%,23:30:23
-0.244140625,25.1°C,64%,23:30:39
-0.00390625,25.1°C,64%,23:30:55
0.060546875,25.1°C,64%,23:31:11
-0.16796875,25.1°C,64%,23:31:27
-0.240234375,25.1°C,64%,23:31:44
0.0390625,25.1°C,64%,23:32:00
0.0703125,25.1°C,64%,23:32:16
-0.23046875,25.1°C,64%,23:32:32
-0.224609375,25.1°C,64%,23:32:48
0.056640625,25.1°C,64%,23:33:05
0.06640625,25.1°C,64%,23:33:21
-0.24609375,25.1°C,64%,23:33:37
-0.21484375,25.1°C,64%,23:33:53
0.0703125,25.1°C,64%,23:34:10
0.017578125,25.1°C,64%,23:34:26
-0.2265625,25.1°C,64%,23:34:42
-0.173828125,25.1°C,64%,23:34:59
0.07421875,25.1°C,64%,23:35:15
-0.04296875,25.1°C,64%,23:35:31
-0.23828125,25.1°C,64%,23:35:47
-0.091796875,25.1°C,64%,23:36:03
0.0546875,25.1°C,64%,23:36:19
-0.087890625,25.1°C,64%,23:36:35
-0.248046875,25.1°C,64%,23:36:52
-0.025390625,25.1°C,64%,23:37:08
0.0625,25.1°C,64%,23:37:24
-0.16796875,25.1°C,64%,23:37:40
-0.23046875,25.1°C,64%,23:37:56
0.013671875,25.1°C,64%,23:38:12
0.07421875,25.1°C,64%,23:38:28
-0.2265625,25.1°C,64%,23:38:44
-0.236328125,25.1°C,64%,23:39:01
0.060546875,25.1°C,64%,23:39:17
0.060546875,25.1°C,64%,23:39:33
-0.232421875,25.1°C,64%,23:39:49
-0.236328125,25.1°C,64%,23:40:05
0.07421875,25.1°C,64%,23:40:21
0.03125,25.1°C,64%,23:40:37
-0.23046875,25.1°C,64%,23:40:53
-0.18359375,25.1°C,64%,23:41:09
0.060546875,25.1°C,64%,23:41:25
-0.01171875,25.1°C,64%,23:41:41
-0.23828125,25.1°C,64%,23:41:57
0.072265625,25.1°C,64%,23:42:13
0.052734375,25.1°C,64%,23:42:29
-0.240234375,25.1°C,64%,23:42:46
-0.18359375,25.1°C,64%,23:43:02
0.05859375,25.1°C,64%,23:43:18
0.0078125,25.1°C,64%,23:43:34
-0.24609375,25.1°C,64%,23:43:50
-0.130859375,25.1°C,64%,23:44:06
0.068359375,25.1°C,64%,23:44:22
-0.0703125,25.1°C,64%,23:44:38
-0.228515625,25.1°C,64%,23:44:54
-0.08203125,25.1°C,64%,23:45:10
0.076171875,25.1°C,64%,23:45:26
-0.12890625,25.1°C,64%,23:45:42
-0.236328125,25.1°C,64%,23:45:58
0.068359375,25.1°C,64%,23:46:14
-0.23828125,25.1°C,64%,23:46:31
-0.220703125,25.1°C,64%,23:46:47
0.0703125,25.1°C,64%,23:47:03
0.02734375,25.1°C,64%,23:47:19
-0.22265625,25.1°C,64%,23:47:35
-0.169921875,25.1°C,64%,23:47:51
0.072265625,25.1°C,64%,23:48:08
-0.03125,25.1°C,64%,23:48:24
-0.23828125,25.1°C,64%,23:48:40
-0.08984375,25.1°C,64%,23:48:56
0.0625,25.1°C,64%,23:49:12
-0.080078125,25.1°C,64%,23:49:28
-0.244140625,25.1°C,64%,23:49:44
-0.03125,25.1°C,64%,23:50:00
0.068359375,25.1°C,64%,23:50:16
-0.236328125,25.1°C,64%,23:50:32
0.07421875,25.1°C,64%,23:50:48
0.052734375,25.1°C,64%,23:51:04
-0.240234375,25.1°C,64%,23:51:21
-0.185546875,25.1°C,64%,23:51:37
0.060546875,25.1°C,64%,23:51:53
0.01171875,25.1°C,64%,23:52:09
-0.2421875,25.1°C,64%,23:52:25
-0.126953125,25.1°C,64%,23:52:41
0.068359375,25.1°C,64%,23:52:57
-0.0703125,25.1°C,64%,23:53:13
-0.22265625,25.1°C,64%,23:53:29
-0.072265625,25.1°C,64%,23:53:45
0.076171875,25.1°C,64%,23:54:01
-0.1328125,25.1°C,64%,23:54:17
-0.236328125,25.1°C,64%,23:54:33
0.06640625,25.1°C,64%,23:54:50
-0.244140625,25.1°C,64%,23:55:06
-0.220703125,25.1°C,64%,23:55:22
0.068359375,25.1°C,64%,23:55:38
0.01953125,25.1°C,64%,23:55:54
-0.228515625,25.1°C,64%,23:56:10
-0.17578125,25.1°C,64%,23:56:26
0.072265625,25.1°C,64%,23:56:43
-0.041015625,25.1°C,64%,23:56:59
-0.23828125,25.1°C,64%,23:57:15
-0.095703125,25.1°C,64%,23:57:31
0.0546875,25.1°C,64%,23:57:47
-0.08984375,25.1°C,64%,23:58:04
-0.248046875,25.1°C,64%,23:58:20
-0.029296875,25.1°C,64%,23:58:35
0.064453125,25.1°C,64%,23:58:52
-0.236328125,25.1°C,64%,23:59:08
0.07421875,25.1°C,64%,23:59:24
0.052734375,25.1°C,64%,23:59:40
-0.23828125,25.1°C,64%,23:59:56
-0.1796875,25.1°C,64%,00:00:12
0.0625,25.1°C,64%,00:00:28
0.009765625,25.1°C,64%,00:00:45
-0.244140625,25.1°C,64%,00:01:00
-0.12109375,25.1°C,64%,00:01:17
0.068359375,25.1°C,64%,00:01:33
-0.068359375,25.1°C,64%,00:01:49
-0.2265625,25.1°C,64%,00:02:05
-0.07421875,25.1°C,64%,00:02:21
0.076171875,25.1°C,64%,00:02:37
-0.134765625,25.1°C,64%,00:02:53
-0.232421875,25.1°C,64%,00:03:09
0.005859375,25.1°C,64%,00:03:25
0.0625,25.1°C,64%,00:03:41
-0.181640625,25.1°C,64%,00:03:57
-0.248046875,25.1°C,64%,00:04:13
0.05859375,25.1°C,64%,00:04:30
0.064453125,25.1°C,64%,00:04:46
-0.23046875,25.1°C,64%,00:05:02
-0.232421875,25.1°C,64%,00:05:18
0.064453125,25.1°C,64%,00:05:34
0.064453125,25.1°C,64%,00:05:50
-0.24609375,25.1°C,64%,00:06:06
-0.1953125,25.1°C,64%,00:06:22
0.06640625,25.1°C,64%,00:06:38
0.017578125,25.1°C,64%,00:06:54
-0.234375,25.1°C,64%,00:07:10
-0.142578125,25.1°C,64%,00:07:26
0.068359375,25.1°C,64%,00:07:42
-0.24609375,25.1°C,64%,00:07:58
-0.2109375,25.1°C,64%,00:08:14
0.064453125,25.1°C,64%,00:08:30
0.015625,25.1°C,64%,00:08:46
-0.228515625,25.1°C,64%,00:09:02
-0.1640625,25.1°C,64%,00:09:19
0.07421875,25.1°C,64%,00:09:35
-0.052734375,25.1°C,64%,00:09:51
-0.232421875,25.0°C,63%,00:10:07
-0.091796875,25.0°C,63%,00:10:23
0.0625,25.0°C,63%,00:10:39
-0.09765625,25.0°C,63%,00:10:55
-0.25,25.0°C,63%,00:11:11
-0.01953125,25.0°C,63%,00:11:27
0.056640625,25.0°C,63%,00:11:43
-0.16796875,25.0°C,63%,00:12:00
-0.236328125,25.0°C,63%,00:12:16
0.029296875,25.0°C,63%,00:12:32
0.072265625,25.0°C,63%,00:12:47
-0.23046875,25.0°C,63%,00:13:04
-0.228515625,25.0°C,63%,00:13:20
0.060546875,25.0°C,63%,00:13:36
0.06640625,25.0°C,63%,00:13:52
-0.2421875,25.0°C,63%,00:14:08
-0.2265625,25.0°C,63%,00:14:24
0.0703125,25.0°C,63%,00:14:40
0.021484375,25.0°C,63%,00:14:56
-0.2265625,25.0°C,63%,00:15:12
-0.17578125,25.0°C,63%,00:15:28
0.0703125,25.0°C,63%,00:15:44
-0.037109375,25.0°C,63%,00:16:00
0.0078125,25.0°C,63%,00:16:16
0.072265625,25.0°C,63%,00:16:32
-0.208984375,25.0°C,63%,00:16:48
-0.240234375,25.0°C,63%,00:17:04
0.06640625,25.0°C,63%,00:17:20
0.060546875,25.0°C,63%,00:17:36
-0.2265625,25.0°C,63%,00:17:53
-0.23828125,25.0°C,63%,00:18:09
0.076171875,25.0°C,63%,00:18:25
0.04296875,25.0°C,63%,00:18:41
-0.234375,25.0°C,63%,00:18:57
-0.18359375,25.0°C,63%,00:19:13
0.05859375,25.0°C,63%,00:19:30
0.001953125,25.0°C,63%,00:19:46
-0.25,25.0°C,63%,00:20:02
-0.11328125,25.0°C,63%,00:20:18
0.0546875,25.0°C,63%,00:20:34
-0.244140625,25.0°C,63%,00:20:50
-0.1875,25.0°C,63%,00:21:06
0.060546875,25.0°C,63%,00:21:22
0.013671875,25.0°C,63%,00:21:38
-0.2421875,25.0°C,63%,00:21:54
-0.130859375,25.0°C,63%,00:22:11
0.0703125,25.0°C,63%,00:22:27
-0.06640625,25.0°C,63%,00:22:43
-0.22265625,25.0°C,63%,00:22:59
-0.076171875,25.0°C,63%,00:23:15
0.076171875,25.0°C,63%,00:23:31
-0.12890625,25.0°C,63%,00:23:47
-0.236328125,25.0°C,63%,00:24:03
0.001953125,25.0°C,63%,00:24:19
0.0625,25.0°C,63%,00:24:35
-0.20703125,25.0°C,63%,00:24:51
0.06640625,25.0°C,63%,00:25:08
0.017578125,25.0°C,63%,00:25:24
-0.23046875,25.0°C,63%,00:25:40
-0.166015625,25.0°C,63%,00:25:56
0.076171875,25.0°C,63%,00:26:12
-0.052734375,25.0°C,63%,00:26:28
-0.23046875,25.0°C,63%,00:26:44
-0.08984375,25.0°C,63%,00:27:00
0.0625,25.0°C,63%,00:27:16
-0.09765625,25.0°C,63%,00:27:32
-0.24609375,25.0°C,63%,00:27:48
-0.01171875,25.0°C,63%,00:28:04
0.0625,25.0°C,63%,00:28:20
-0.16796875,25.0°C,63%,00:28:37
-0.236328125,25.0°C,63%,00:28:53
0.033203125,25.0°C,63%,00:29:09
0.072265625,25.0°C,63%,00:29:25
-0.232421875,25.0°C,63%,00:29:41
-0.228515625,25.0°C,63%,00:29:58
0.05859375,25.0°C,63%,00:30:14
0.0703125,25.0°C,63%,00:30:30
-0.240234375,25.0°C,63%,00:30:46
-0.21484375,25.0°C,63%,00:31:02
0.0703125,25.0°C,63%,00:31:18
0.021484375,25.0°C,63%,00:31:34
-0.2265625,25.0°C,63%,00:31:51
-0.169921875,25.0°C,63%,00:32:07
0.07421875,25.0°C,63%,00:32:23
-0.041015625,25.0°C,63%,00:32:39
-0.240234375,25.0°C,63%,00:32:55
-0.091796875,25.0°C,63%,00:33:11
0.060546875,25.0°C,63%,00:33:27
-0.0859375,25.0°C,63%,00:33:43
-0.248046875,25.0°C,63%,00:33:59
-0.02734375,25.0°C,63%,00:34:15
0.064453125,25.0°C,63%,00:34:31
-0.166015625,25.0°C,63%,00:34:47
-0.23046875,25.0°C,63%,00:35:03
0.0234375,25.0°C,63%,00:35:19
0.07421875,25.0°C,63%,00:35:35
-0.228515625,25.0°C,63%,00:35:51
-0.232421875,25.0°C,63%,00:36:07
0.0625,25.0°C,63%,00:36:23
0.06640625,25.0°C,63%,00:36:39
-0.234375,25.0°C,63%,00:36:55
-0.228515625,25.0°C,63%,00:37:12
0.07421875,25.0°C,63%,00:37:28
-0.181640625,25.0°C,63%,00:37:44
0.056640625,25.0°C,63%,00:38:00
0.001953125,25.0°C,63%,00:38:16
-0.248046875,25.0°C,63%,00:38:32
-0.115234375,25.0°C,63%,00:38:48
0.0625,25.0°C,63%,00:39:04
-0.076171875,25.0°C,63%,00:39:20
-0.232421875,25.0°C,63%,00:39:36
-0.0703125,25.0°C,63%,00:39:52
0.07421875,25.0°C,63%,00:40:09
-0.146484375,25.0°C,63%,00:40:25
-0.23046875,25.0°C,63%,00:40:41
0.001953125,25.0°C,63%,00:40:57
0.064453125,25.0°C,63%,00:41:13
-0.193359375,25.0°C,63%,00:41:29
-0.2421875,25.0°C,63%,00:41:46
-0.23046875,25.0°C,63%,00:42:02
-0.2265625,25.0°C,63%,00:42:18
0.05859375,25.0°C,63%,00:42:34
0.068359375,25.0°C,63%,00:42:50
